Player,Team,Pos,season,target,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25
Damjan Rudež,ORL,SF,2017,0,10.304029,6.042894,9.302727,9.814567,2.0487685,12.242844,4.6938047,2.6766906,3.5349143,4.449894,3.170312,5.6658044,5.888333,6.7758174,5.8310933,4.3454227,9.20886,5.6586595,6.8242764,2.3396494,5.5493917,6.085401,4.234135,5.484125,4.053159
Daniel Ochefu,WAS,C,2017,0,10.1864195,5.954936,10.085535,9.650709,2.0332968,11.861465,5.259866,3.0340328,2.47343,4.5463305,2.893085,5.545543,5.6171823,6.545739,5.8435464,4.2215548,9.220041,5.4402304,6.6621714,2.4630075,5.5893164,6.035,4.3809605,5.518083,4.081887
Danilo Gallinari,DEN,SF,2017,0,10.018556,5.5675154,5.746745,10.011425,2.1966507,11.522475,3.3036337,2.1499577,3.5680523,4.8066845,3.51557,5.893012,5.8959746,6.875996,5.873687,4.539878,9.246997,5.3672857,6.694642,2.3991945,5.625059,6.0067496,4.4012504,5.516804,4.0533457
Danny Green,SAS,SG,2017,0,9.961612,5.551459,6.741039,9.90902,2.1865404,11.3725395,3.4651797,2.582369,2.1475058,5.086784,3.262225,5.745822,5.737875,6.675646,5.7543454,4.4874816,9.198874,5.2877316,6.558529,2.3973167,5.650498,6.0399985,4.399587,5.5433784,4.076987
Dante Cunningham,NOP,PF,2017,0,10.147666,5.7901278,7.621716,9.910404,2.1154635,12.049818,4.0948143,2.4021013,3.199565,4.740165,3.299602,5.7737203,5.877774,6.806935,5.8157396,4.465604,9.205752,5.5230837,6.7299953,2.3527524,5.5782194,6.0613465,4.284404,5.5038853,4.0597243
Dante Exum,UTA,PG,2017,0,10.014225,5.6913385,8.014152,9.817894,2.1670108,11.269173,3.5336661,3.0029938,2.1681883,4.9151134,3.0666287,5.6096873,5.681545,6.561859,5.7734733,4.3582573,9.221907,5.2914443,6.5753255,2.4218974,5.6663218,6.0353837,4.4370823,5.537786,4.0711694
Danuel House Jr.,WAS,SG,2017,0,10.273261,6.1277366,11.1533785,9.597878,2.028198,12.094281,5.3690963,3.3478382,2.44054,4.485023,2.6500003,5.3757734,5.62002,6.418212,5.8420005,4.129251,9.21033,5.5465937,6.71611,2.4394743,5.578512,6.046806,4.290565,5.461929,4.071984
Dario Šarić,PHI,PF,2017,4,10.115189,5.768526,7.1756597,9.912908,2.1536648,11.517296,3.6690047,2.4540539,4.3969903,4.3645372,3.358933,5.7922683,5.8711147,6.826052,5.988752,4.372088,9.308859,5.4090967,6.7914596,2.4578822,5.619307,5.973947,4.4722395,5.4968076,4.037718
Darrell Arthur,DEN,PF,2017,0,10.2361145,5.8841233,8.292562,9.898077,2.055024,12.633188,4.7874575,2.2812896,2.6530151,4.8828135,3.2805083,5.775961,5.9183273,6.8419228,5.714636,4.521998,9.130197,5.684216,6.7445645,2.2685893,5.518582,6.1316714,4.1095166,5.4959207,4.073234
Darren Collison,SAC,PG,2017,0,10.013708,5.6762695,6.8868055,9.910195,2.2293181,10.812567,2.6269608,2.872236,3.9045238,4.5144424,3.2846355,5.6942472,5.8024297,6.6892004,5.9435577,4.329882,9.3281975,5.2483826,6.6990476,2.4762766,5.7032094,5.9621906,4.57805,5.5211296,4.034002
Darrun Hilliard,DET,SG,2017,0,10.182232,5.9071546,9.109321,9.796084,2.0791318,12.180035,4.483449,2.8101046,2.5860238,4.7461534,3.0272033,5.617589,5.7790127,6.646883,5.7783837,4.3592863,9.18992,5.5378733,6.6950583,2.36102,5.579071,6.0773582,4.2648654,5.501419,4.0675054
David Lee,SAS,PF,2017,0,10.055892,5.6283174,7.6439857,9.65616,2.0639858,9.714731,5.5696836,2.5892465,2.8738647,4.355684,3.5358808,5.8331475,5.4773297,6.77128,5.9394064,4.2731295,9.271541,5.0554185,6.593742,2.622665,5.657,5.9570932,4.7403874,5.609184,4.1155295
David Nwaba,LAL,SG,2017,0,10.22461,5.9401493,8.673616,9.8002,2.052184,12.123961,5.0392857,2.41924,4.4933906,4.152508,3.1998298,5.7573185,5.819263,6.813906,6.0372405,4.296068,9.298137,5.5234528,6.843495,2.4832633,5.550531,5.9759955,4.4157004,5.477397,4.0483103
David West,GSW,C,2017,0,9.965647,5.5858793,7.606963,9.808831,2.148761,11.256746,4.042622,2.781212,1.6276187,5.078485,3.1344874,5.6802106,5.620335,6.5873003,5.741414,4.418553,9.18782,5.240747,6.5107636,2.435005,5.6501684,6.0398135,4.4337487,5.5570383,4.093644
DeAndre Jordan,LAC,C,2017,3,10.03722,5.5056205,6.133602,9.742221,2.0717497,9.328946,5.656776,2.06335,3.6271477,4.23815,3.8983653,6.039183,5.5492935,6.982728,6.0105004,4.3698545,9.290317,5.025867,6.6455173,2.6469076,5.6406713,5.9303646,4.7907143,5.6183453,4.116734
DeAndre Liggins,2TM,SG,2017,0,10.220105,5.912493,8.857864,9.83374,2.0638185,12.2872925,4.6723223,2.6075962,2.57743,4.792044,3.1543245,5.682963,5.8392854,6.7369027,5.7415876,4.4254723,9.159125,5.6070123,6.7226157,2.3159478,5.5522113,6.1083956,4.194861,5.50007,4.07152
DeAndre' Bembry,ATL,SF,2017,0,10.106194,5.868524,9.633398,9.655294,2.0652807,11.68001,5.0601563,3.0223818,2.8663712,4.4472466,2.855817,5.5606055,5.566858,6.518165,5.94732,4.1898584,9.274896,5.3225727,6.6478877,2.541804,5.612887,5.9704633,4.5070934,5.512201,4.0754843
DeMar DeRozan,TOR,SG,2017,3,9.942982,5.458058,4.9686127,9.988919,2.248839,10.372601,2.7992094,2.295834,4.033908,4.6044073,3.6571941,5.9200435,5.8074293,6.869347,5.9733562,4.467406,9.322794,5.13466,6.6652317,2.5131185,5.7021136,5.9297504,4.6393404,5.5464787,4.0512385
DeMarcus Cousins,2TM,C,2017,0,9.9959545,5.484122,5.272989,9.886316,2.1789417,9.756069,3.9562206,2.1774564,4.1546717,4.3493323,3.8194284,5.990459,5.7034645,6.945287,6.0243306,4.411604,9.330009,5.064197,6.676514,2.590403,5.6858096,5.913392,4.746305,5.579028,4.0749083
DeMarre Carroll,TOR,SF,2017,0,9.954458,5.602327,7.338211,9.839538,2.2079017,10.795767,3.1087034,3.0151176,2.3077254,4.908299,3.1440926,5.633736,5.6609306,6.56277,5.7998652,4.3584113,9.250185,5.184159,6.5476832,2.457239,5.7052245,6.0059185,4.5300856,5.5523267,4.068511
Dejounte Murray,SAS,PG,2017,0,9.9824295,5.7633038,9.584252,9.632814,2.1235576,11.375164,4.360307,3.380503,2.2101266,4.6424294,2.6686604,5.4547853,5.4610796,6.3443427,5.9216733,4.1469817,9.290035,5.169676,6.534055,2.5783038,5.675448,5.9460654,4.593845,5.526532,4.076689
Delon Wright,TOR,PG,2017,0,10.097662,5.7898097,8.619548,9.800846,2.1155896,11.734245,4.1578994,2.8961506,2.0808043,4.9083543,3.0449693,5.6138945,5.7159953,6.5986195,5.7444654,4.3760357,9.184746,5.4189086,6.616525,2.3793259,5.616066,6.07043,4.326561,5.5217223,4.076647
Demetrius Jackson,BOS,PG,2017,0,10.10533,5.7855525,9.017525,9.708737,2.033933,12.063128,5.703451,2.5745442,2.2350616,4.72827,3.0046809,5.686934,5.600709,6.630655,5.858698,4.3444753,9.19518,5.3940206,6.6193233,2.4770205,5.5563493,6.019859,4.375098,5.515043,4.0988345
Dennis Schröder,ATL,PG,2017,0,9.629253,5.102052,4.2645326,10.077903,2.2639809,10.61943,3.2570066,1.8903532,3.6602802,4.775912,3.6980011,6.0020304,5.824764,6.8949986,5.9792333,4.542298,9.298118,5.165282,6.668238,2.5117927,5.6356845,5.96143,4.6100016,5.5382423,4.059389
Denzel Valentine,CHI,SG,2017,0,9.989862,5.765821,9.128795,9.697713,2.1321406,11.769422,4.210767,3.1413655,3.008597,4.515121,2.7133527,5.520384,5.550525,6.42589,6.0029263,4.1766953,9.322529,5.227679,6.6044397,2.5803082,5.653736,5.9203773,4.581735,5.502053,4.059365
Deron Williams,2TM,PG,2017,0,10.091805,5.7261896,6.988346,9.985876,2.171953,12.08239,3.2889748,2.4130678,3.4349818,4.8038025,3.29658,5.7744336,5.936909,6.7983146,5.832478,4.4942946,9.227815,5.509482,6.734715,2.3409252,5.601122,6.0464587,4.287877,5.4894667,4.042951
Derrick Favors,UTA,PF,2017,0,10.042019,5.6224294,7.466441,9.684626,2.091793,9.67727,5.1279936,2.655839,3.0528703,4.3495183,3.525059,5.816219,5.5074377,6.759348,5.948319,4.269471,9.287558,5.050182,6.6032724,2.6165788,5.6739793,5.950614,4.7511706,5.603419,4.1049647
Derrick Jones Jr.,PHO,SF,2017,0,10.220023,5.9274497,8.633758,9.788101,2.0492651,11.968451,5.122892,2.4187384,4.4583898,4.137047,3.2283688,5.7664657,5.7983203,6.818491,6.0396304,4.290291,9.299571,5.4959416,6.834851,2.4961095,5.555143,5.972397,4.4408364,5.4852395,4.0522704
Derrick Rose,NYK,PG,2017,0,10.005795,5.6494837,6.656299,9.913748,2.2327023,10.655825,2.6510825,2.8230093,3.968611,4.500111,3.339912,5.7208095,5.7944784,6.7100945,5.953478,4.336911,9.332489,5.2194133,6.6947336,2.4891572,5.7080746,5.9543653,4.6034184,5.5270576,4.036304
Derrick Williams,2TM,PF,2017,0,10.167955,5.8398943,8.609204,9.830111,2.0722673,12.240329,4.6740637,2.584355,2.2156885,4.913699,3.1398902,5.6910105,5.7947397,6.7092853,5.7214565,4.445439,9.149449,5.551437,6.6672816,2.3277915,5.561032,6.103877,4.2116737,5.5126886,4.0801525
Devin Booker,PHO,SG,2017,0,10.036973,5.650245,6.244933,9.962766,2.2129996,11.010343,2.9671662,2.4694452,4.486893,4.413733,3.4661303,5.821218,5.8741975,6.832671,5.997656,4.3930397,9.332992,5.3017755,6.7613115,2.4770415,5.6657753,5.951596,4.554324,5.5108457,4.0323563
Devin Harris,DAL,PG,2017,0,10.17673,5.85197,7.8755207,9.929598,2.127407,12.18476,3.7401905,2.524541,3.3966293,4.705542,3.2476144,5.7290115,5.9311867,6.790503,5.811996,4.4490957,9.212649,5.5802035,6.7668076,2.3238032,5.581306,6.0719547,4.249342,5.488154,4.046319
Dewayne Dedmon,SAS,C,2017,0,10.063637,5.627336,7.5530753,9.663977,2.058397,9.7543125,5.658718,2.513587,2.9651685,4.337319,3.570695,5.857014,5.490171,6.799451,5.946703,4.285387,9.270484,5.0684056,6.6055813,2.621197,5.648558,5.9571495,4.7332473,5.6077523,4.115889
Deyonta Davis,MEM,C,2017,0,10.088729,5.7946277,9.177542,9.575454,2.060919,10.133377,5.3514667,3.0912468,3.0569365,4.188973,3.1462271,5.6319857,5.4374733,6.5810895,5.9975295,4.117238,9.315981,5.0950365,6.619531,2.650197,5.669932,5.9313817,4.7511415,5.574461,4.0948753
Diamond Stone,LAC,C,2017,0,10.09164,5.903871,10.344905,9.612347,2.0458405,12.2276,5.1393404,3.1539605,2.555621,4.516317,2.639138,5.4853177,5.5296817,6.417954,5.9370713,4.152898,9.272153,5.356408,6.611797,2.5449746,5.603902,5.9691243,4.4613514,5.511249,4.0753613
Dion Waiters,MIA,SG,2017,0,10.038919,5.642248,6.4568176,9.994009,2.1902878,11.807996,3.2096705,2.343124,3.5056612,4.79882,3.359084,5.8134556,5.905583,6.8095217,5.8644567,4.5007477,9.245897,5.4267693,6.7103276,2.3796139,5.618002,6.019124,4.3572836,5.499853,4.045829
Dirk Nowitzki,DAL,PF,2017,0,10.08445,5.6574674,6.5050735,9.9432335,2.1429462,11.513316,3.9917526,2.1804202,3.556065,4.6763277,3.5045094,5.8811164,5.8604846,6.8870635,5.876783,4.4949636,9.237334,5.4031534,6.718527,2.409683,5.600806,6.0190687,4.397768,5.522485,4.062874
Domantas Sabonis,OKC,PF,2017,0,9.929791,5.7008176,8.929944,9.679159,2.143549,11.652634,4.2383323,3.136007,3.1171448,4.4676585,2.6732714,5.5263286,5.488386,6.392276,6.0659637,4.1478667,9.354462,5.1368084,6.576004,2.6428876,5.66829,5.876245,4.6683745,5.505297,4.0606184
Donatas Motiejūnas,NOP,PF,2017,0,10.240908,5.9504766,8.885182,9.810103,2.0590212,12.056791,4.741504,2.6047792,3.4149714,4.4879456,3.1947525,5.700213,5.8335915,6.7696238,5.8542743,4.3545017,9.219321,5.569782,6.7797613,2.381467,5.561298,6.0596933,4.2986097,5.4975405,4.0606604
Dorian Finney-Smith,DAL,PF,2017,0,10.03288,5.8037777,9.09365,9.716297,2.1053593,12.142741,4.5754704,2.9044418,3.4828866,4.4036274,2.758551,5.578199,5.6032543,6.5039344,6.051633,4.1976695,9.327779,5.3059444,6.6645083,2.578154,5.615015,5.9136925,4.5406494,5.483956,4.0551114
Doug McDermott,2TM,SF,2017,0,10.061692,5.75961,8.124022,9.820425,2.1678393,11.1515255,3.3831255,3.0498292,2.7260616,4.730784,3.1062403,5.6063313,5.7221656,6.5951185,5.8159895,4.322113,9.250862,5.313904,6.633342,2.4278011,5.6723294,6.0254583,4.4655566,5.532179,4.059057
Dragan Bender,PHO,PF,2017,0,10.210483,5.9680614,9.167353,9.78514,2.061872,12.4247875,4.8152137,2.6294868,4.088235,4.278063,3.0115097,5.663929,5.802166,6.7080655,5.9976597,4.2744155,9.285479,5.545486,6.8109202,2.461274,5.557021,5.9882784,4.3695064,5.4667087,4.045338
Draymond Green,GSW,PF,2017,3,9.958253,5.4655733,5.7542596,9.940492,2.167133,10.989513,4.01918,2.1256506,2.8467627,4.8870397,3.5660093,5.927683,5.7575808,6.8576584,5.850325,4.5357265,9.223992,5.245417,6.610299,2.4528532,5.626331,6.0036964,4.474206,5.5529237,4.0835376
Dwight Howard,ATL,C,2017,0,10.032943,5.524976,6.2534666,9.74678,2.090427,9.391383,5.3768635,2.1884723,3.730363,4.215201,3.8426523,5.997043,5.5596566,6.9457545,6.018619,4.3436217,9.305724,5.022451,6.651823,2.6460414,5.6567945,5.9245043,4.802599,5.6121855,4.107654
Dwight Powell,DAL,C,2017,0,10.145266,5.758524,7.872195,9.737935,2.0582933,10.620965,5.3136935,2.4533381,3.5474877,4.288835,3.4892259,5.833639,5.6532283,6.83845,5.952876,4.3136725,9.269298,5.2716928,6.7099514,2.539348,5.6095223,5.9835,4.5841103,5.5603957,4.0887413
Dwyane Wade,CHI,SG,2017,0,9.97092,5.559657,5.989148,9.941756,2.2381747,10.573184,2.7387776,2.614693,3.7953172,4.603883,3.4517794,5.795526,5.7884645,6.760777,5.939677,4.399127,9.317248,5.1828094,6.664215,2.4915543,5.7047043,5.952838,4.6054363,5.538539,4.0459585
Dāvis Bertāns,SAS,PF,2017,0,9.950299,5.675438,8.978358,9.693274,2.0923936,12.308611,5.036671,2.8267925,2.1171947,4.812305,2.6893227,5.5840936,5.5007997,6.4364643,5.9363346,4.275534,9.254017,5.253731,6.529476,2.5590572,5.602768,5.946081,4.48021,5.5058665,4.0869308
E'Twaun Moore,NOP,SG,2017,0,10.157424,5.813526,7.5606823,9.940219,2.1329927,12.122141,3.748468,2.4377093,3.4890716,4.6987915,3.2924798,5.7614946,5.9270663,6.8124294,5.8304195,4.4623117,9.220049,5.5527906,6.761855,2.3388448,5.5834103,6.059283,4.273576,5.491642,4.0474257
Ed Davis,POR,PF,2017,0,10.13591,5.7592387,8.196249,9.680341,2.0489247,10.307208,5.509658,2.6032126,3.2839649,4.268108,3.451359,5.7972293,5.576143,6.7868166,5.948652,4.265932,9.271863,5.206785,6.6748457,2.5718718,5.6259093,5.976637,4.639404,5.576031,4.0978756
Edy Tavares,2TM,C,2017,0,10.131082,5.710606,8.131607,9.671333,2.0033002,10.708147,6.3349276,2.28104,2.8689706,4.39464,3.480456,5.875523,5.5451293,6.8362584,5.9304833,4.3364797,9.227356,5.2394795,6.648341,2.5687008,5.574089,5.987887,4.573053,5.5742583,4.119398
Elfrid Payton,ORL,PG,2017,0,10.079256,5.7156043,6.675705,9.976702,2.1914785,11.606372,3.103415,2.4363098,4.2638483,4.5182,3.374902,5.7970815,5.9233603,6.8259068,5.949078,4.4260373,9.297592,5.4208727,6.7773676,2.417836,5.630765,5.9880037,4.4308367,5.4919457,4.030931
Elijah Millsap,PHO,SG,2017,0,10.186558,6.008695,10.5177145,9.592619,2.056231,11.3092,4.853121,3.4198284,2.7727067,4.3519416,2.805015,5.4433765,5.562897,6.451331,5.894778,4.0980644,9.273374,5.355921,6.66794,2.5178246,5.6410923,6.000935,4.497462,5.523891,4.070854
Emmanuel Mudiay,DEN,PG,2017,0,10.143969,5.75929,7.0994077,9.988175,2.124159,12.588053,3.9855163,2.1358137,3.259416,4.8769593,3.3337803,5.8288584,5.9668317,6.8658204,5.7937894,4.556928,9.181867,5.6122684,6.7479715,2.2995315,5.548436,6.0785394,4.179442,5.4845176,4.0544586
Enes Freedom,OKC,C,2017,0,10.038765,5.5744596,6.6655755,9.744584,2.103488,9.5911,5.039746,2.3821704,3.649663,4.2537246,3.704756,5.918082,5.572223,6.873612,5.999689,4.3161755,9.307085,5.054341,6.6506395,2.6240156,5.6659956,5.9331074,4.771389,5.5999575,4.0984187
Eric Bledsoe,PHO,PG,2017,0,9.986536,5.604538,6.133033,9.951708,2.2450106,10.673878,2.5500298,2.6655996,4.2101483,4.483707,3.418814,5.77402,5.82627,6.7605963,5.9810796,4.3681965,9.3431635,5.2147417,6.710138,2.4945128,5.7053347,5.941662,4.61221,5.5236936,4.032528
Eric Gordon,HOU,SG,2017,0,10.03063,5.583696,6.086845,10.031188,2.176233,12.253001,3.5043218,2.0924811,2.6718683,5.146102,3.395273,5.861992,5.9259963,6.8395414,5.742855,4.6239343,9.16744,5.489741,6.6503177,2.3036683,5.5857315,6.0731254,4.2188334,5.5076756,4.064081
Ersan İlyasova,3TM,PF,2017,0,10.019764,5.610018,6.5651183,9.911587,2.177157,11.07944,3.567255,2.4662404,3.279981,4.7115073,3.4145653,5.8093243,5.7829266,6.782253,5.8767395,4.4386525,9.259344,5.2867274,6.6595254,2.4483862,5.649162,5.997905,4.4893956,5.5367646,4.062902
Evan Fournier,ORL,SG,2017,0,10.106876,5.71825,6.507832,9.9948635,2.1693025,11.825507,3.4414067,2.2184398,4.3154345,4.534311,3.453505,5.856393,5.957271,6.8963394,5.9393697,4.4738464,9.276942,5.475466,6.7972383,2.396668,5.600892,6.001917,4.37909,5.489487,4.0359583
Evan Turner,POR,SF,2017,0,10.092155,5.748994,7.5476756,9.914555,2.1555083,11.818796,3.5332475,2.6186507,3.0463142,4.796836,3.2229912,5.7163415,5.8514395,6.728241,5.8126006,4.437531,9.223163,5.455819,6.6949396,2.36601,5.615539,6.048406,4.3313017,5.5059195,4.0536423
Frank Kaminsky,CHO,C,2017,0,10.065514,5.6473594,6.7120214,9.942403,2.1451972,11.806758,3.9347103,2.2529876,2.928146,4.892876,3.3939993,5.8348327,5.8461742,6.822673,5.8019876,4.522984,9.199972,5.4267144,6.6671576,2.370399,5.597383,6.0474997,4.3273373,5.5222826,4.069092
Fred VanVleet,TOR,PG,2017,0,9.995813,5.7892065,9.724487,9.627245,2.1130729,11.519086,4.512094,3.3360503,2.4607108,4.5595427,2.6382084,5.4580703,5.4684153,6.351999,5.9617534,4.1313605,9.3035,5.191468,6.559898,2.5920887,5.6628885,5.9325833,4.5946455,5.5155783,4.07272
Garrett Temple,SAC,SG,2017,0,10.190812,5.8777056,7.930749,9.909321,2.125593,11.964009,3.777266,2.5551958,3.8809378,4.513267,3.2741966,5.732796,5.920297,6.8047442,5.8789396,4.39863,9.250014,5.5480986,6.7996664,2.366384,5.591037,6.0422935,4.321776,5.488019,4.040363
Gary Harris,DEN,SG,2017,0,10.043026,5.5984464,5.9756374,10.026912,2.1790566,11.983431,3.4602787,2.0785923,3.3179548,4.920089,3.4670138,5.8888392,5.932696,6.880934,5.8264284,4.5807867,9.212199,5.457159,6.699133,2.349897,5.5948663,6.03847,4.299739,5.5052295,4.0554357
Gary Neal,ATL,SG,2017,0,10.178201,5.9954505,10.458163,9.612333,2.0638669,11.419668,4.7512736,3.415428,2.5890033,4.4451213,2.789894,5.4394255,5.5776796,6.444198,5.866255,4.125127,9.258143,5.371206,6.6577215,2.4943595,5.638082,6.013909,4.4650335,5.519201,4.0709662
Gary Payton II,MIL,PG,2017,0,10.017592,5.811024,9.560634,9.66183,2.1046128,11.922821,4.6034393,3.1424394,3.0105093,4.4579167,2.6609507,5.505705,5.529017,6.414444,6.018481,4.1507683,9.320212,5.2538166,6.6155496,2.5917633,5.636062,5.918329,4.568744,5.4959354,4.0628557
George Hill,UTA,PG,2017,0,9.926938,5.5258455,6.1943884,9.929029,2.248823,10.677683,2.6119847,2.7597032,3.0842104,4.820827,3.329327,5.7353053,5.745178,6.670761,5.8698974,4.408968,9.287989,5.163346,6.595496,2.4700472,5.7151194,5.973125,4.571928,5.5443745,4.053399
Georges Niang,IND,PF,2017,0,10.106281,5.927786,10.363482,9.616148,2.0564957,12.090466,4.976849,3.2278109,2.6797564,4.4750385,2.6446707,5.4653907,5.544243,6.4133477,5.9407024,4.136685,9.279385,5.358646,6.6299415,2.5406952,5.6134243,5.9696426,4.4701695,5.505674,4.0701585
Georgios Papagiannis,SAC,C,2017,0,10.193524,5.8795643,8.514044,9.748291,2.0495722,11.396833,5.2508683,2.4840515,4.2717695,4.1099834,3.297664,5.777319,5.723412,6.8102765,6.040321,4.2643967,9.306247,5.3921576,6.7957473,2.5379243,5.580121,5.960081,4.5302944,5.5119467,4.063939
Gerald Green,BOS,SF,2017,0,10.16242,5.848464,8.565896,9.84618,2.0999672,12.082033,4.1906447,2.7317555,2.2890277,4.9139633,3.1255217,5.654786,5.814618,6.6831636,5.7118716,4.4301534,9.161247,5.5384493,6.6700025,2.316966,5.5858765,6.1052775,4.2275147,5.512369,4.071163
Gerald Henderson,PHI,SG,2017,0,10.138998,5.8683,8.234159,9.828206,2.1601999,11.099978,3.370346,2.994661,4.1133657,4.3013334,3.1873083,5.6347756,5.7979856,6.6823897,5.9564166,4.2516365,9.3220415,5.3602505,6.765533,2.4693594,5.6655955,5.981948,4.5306664,5.508602,4.0347543
Giannis Antetokounmpo,MIL,SF,2017,2,-2.0841386,6.040198,4.7759566,9.901256,2.4924011,6.9139223,1.9960183,3.1521447,2.7794802,4.225712,3.6161895,5.564111,5.3588037,6.8050632,5.5624223,4.0917215,9.432454,4.253019,6.414769,3.0434968,5.6413765,5.8165445,4.916352,6.114062,4.145434
Glenn Robinson III,IND,SF,2017,0,10.069007,5.7374372,8.142078,9.79881,2.1309361,11.251757,4.03773,2.8644817,2.4480996,4.780939,3.1577294,5.658158,5.691016,6.6342254,5.7973447,4.3553934,9.221205,5.3251123,6.615959,2.4299119,5.642543,6.0372987,4.436601,5.5405574,4.075699
Goran Dragić,MIA,PG,2017,0,9.947268,5.5077353,5.46966,9.99494,2.251308,10.780066,2.6085737,2.4369807,3.8182461,4.6935425,3.5030665,5.843775,5.835171,6.802903,5.932579,4.4597554,9.307331,5.209031,6.66724,2.469295,5.6932945,5.9567685,4.563503,5.530912,4.043727
Gordon Hayward,UTA,SF,2017,0,9.936379,5.470163,5.1720805,9.998081,2.2508142,10.636973,2.7059884,2.3453074,3.8295686,4.691871,3.5747452,5.8836017,5.8230996,6.8336773,5.941184,4.4757323,9.307914,5.177417,6.6586947,2.4837244,5.6947756,5.948852,4.5872407,5.538668,4.0485625
Gorgui Dieng,MIN,PF,2017,0,10.051523,5.606117,6.940223,9.724644,2.0991266,9.560338,5.058621,2.4732609,3.654293,4.2106276,3.6670995,5.8895183,5.5607505,6.851163,6.0047374,4.2871943,9.313048,5.054519,6.655666,2.6297715,5.669903,5.932028,4.782049,5.5994854,4.096956
Greg Monroe,MIL,C,2017,0,10.054923,5.622206,7.124892,9.734004,2.0980287,9.866227,5.0056505,2.5010169,3.3996565,4.32246,3.5905564,5.861445,5.576487,6.821924,5.965731,4.306975,9.291642,5.1009173,6.6439466,2.5963748,5.659876,5.951645,4.71799,5.5912714,4.0966496
Greivis Vásquez,BRK,PG,2017,0,10.315767,6.0606537,9.219336,9.845657,2.0536807,12.496837,4.5468493,2.616663,3.7573843,4.442356,3.1606624,5.672572,5.9382944,6.794845,5.841349,4.3623505,9.2118025,5.708805,6.852955,2.320644,5.538463,6.0873027,4.1966295,5.469811,4.0447617
Harrison Barnes,DAL,PF,2017,0,10.046983,5.62611,6.2198343,9.972872,2.180689,11.436691,3.455436,2.262525,3.7340813,4.678311,3.476886,5.860711,5.8770847,6.8586354,5.898803,4.486099,9.261763,5.370747,6.7169204,2.4176164,5.6253204,6.0007577,4.429181,5.516093,4.051604
Hassan Whiteside,MIA,C,2017,0,10.034181,5.5233903,6.203909,9.753177,2.0907292,9.409055,5.3796706,2.160978,3.780635,4.2063046,3.8557026,6.0057116,5.568407,6.956607,6.0231094,4.348579,9.306886,5.0281954,6.65817,2.6448736,5.654453,5.9237814,4.800029,5.610693,4.1067114
Henry Ellenson,DET,PF,2017,0,10.133629,5.887404,9.432901,9.731863,2.0712621,12.218072,4.778664,2.8867643,2.7378063,4.6218147,2.8749068,5.5810094,5.6787186,6.564949,5.8743277,4.2788515,9.234027,5.4518948,6.6702805,2.450686,5.586143,6.0182185,4.362784,5.497029,4.0686665
Hollis Thompson,2TM,SG,2017,0,10.251856,5.9570656,8.640911,9.858426,2.0807483,12.084118,4.3130064,2.6102169,3.4809935,4.542357,3.238418,5.7027917,5.8988867,6.793877,5.820842,4.388141,9.211331,5.6084476,6.796859,2.3377283,5.56754,6.0799375,4.2587724,5.493505,4.0523987
Ian Clark,GSW,SG,2017,0,9.953597,5.5899906,7.812583,9.7927885,2.1496894,11.339498,4.0188923,2.8620791,1.4816288,5.1081743,3.0547502,5.645596,5.5966725,6.5413527,5.7384253,4.4012637,9.187885,5.23264,6.4934006,2.4404037,5.6534524,6.0369086,4.4335933,5.554614,4.094046
Ian Mahinmi,WAS,C,2017,0,10.118957,5.718576,7.968191,9.678863,2.0471916,10.176179,5.626082,2.534108,3.1781328,4.296448,3.5045671,5.827431,5.5558634,6.8045516,5.944133,4.2822948,9.266242,5.1749845,6.6567144,2.5819962,5.6268077,5.974516,4.6570454,5.585506,4.1047587
